5-Fluorouracil
1240162	0
1240166	0
1240167	0
1240168	0
1240169	0
1240174	0
1240179	0
1240181	0
1240183	0
1240184	0
1240185	0
1240186	0
1240187	0
1240189	0
1240190	0
1240192	0
1240193	0
1240196	0
1240197	0
1240198	0
1240199	0
1240200	0
1240201	0
1240202	0
1240208	0
1240209	0
1240210	0
1240212	0
1240215	0
1240216	0
1240217	0
1240218	0
1240219	0
1240221	0
1240222	0
1240223	0
1240226	0
1247871	1
1247873	0
1290455	1
1290722	0
1290724	0
1290730	0
1290765	0
1290795	0
1290797	0
1290806	0
1290807	0
1290808	0
1290809	0
1290810	0
1290812	0
1290813	1
1290814	0
1290908	0
1295740	0
1295741	1
1297446	0
1297447	0
1297449	0
1298134	0
1298136	0
1298141	0
1298146	0
1298151	0
1298168	0
1298169	0
1298216	0
1298218	0
1298219	0
1298222	0
1298223	0
1298226	0
1298347	0
1298348	0
1298349	0
1298350	0
1298352	0
1298357	0
1298358	0
1298359	0
1298365	0
1298475	0
1298476	0
1298526	0
1298529	0
1298531	0
1298533	0
1298534	0
1298537	0
1298538	0
1298539	0
1299050	0
1299052	0
1299059	0
1299062	0
1299064	0
1299070	0
1299075	0
1299078	0
1299080	0
1299081	0
1303896	0
1303897	0
1303912	0
1322212	0
1322218	1
1322224	1
1327766	0
1327769	1
1327771	0
1327773	0
1327774	0
1327775	0
1330931	0
1330933	0
1330935	0
1330942	0
1330947	1
1330950	0
1330964	0
1330972	0
1330973	0
1330983	0
1330985	0
1330987	0
1330993	0
1330995	0
1331032	1
1331033	0
1331036	1
1331037	0
1331038	0
1331039	1
1331040	1
1331045	0
1331048	0
1331049	0
1331050	0
1479987	0
1479988	0
1480362	0
1480364	0
1480371	0
1480372	0
1503361	0
1503362	0
1503363	0
1503364	0
1503365	0
1503366	0
1503367	0
1503368	0
1503370	0
1503371	0
1509073	0
1524416	0
1659818	0
1660035	0
1290906	0
